Club,Año,Formation,sum(Min),sum(Sh),sum(G),sum(ShA),sum(GA),Edad,Valor plantilla (mill. €),Amarillas,Rojas,Posesión (%),Acierto Pase (%),Rating,Pais
Huddersfield,2018,4-3-3,633,65,4,107,16,25.3,137.45,55,4,47.1,75.8,6.47,Inglaterra
Huddersfield,2018,4-5-1,402,39,2,65,13,25.3,137.45,55,4,47.1,75.8,6.47,Inglaterra
Huddersfield,2018,4-3-1-2,354,35,0,46,5,25.3,137.45,55,4,47.1,75.8,6.47,Inglaterra
Huddersfield,2018,5-4-1,253,24,2,45,8,25.3,137.45,55,4,47.1,75.8,6.47,Inglaterra
Huddersfield,2018,3-5-2,205,26,2,25,3,25.3,137.45,55,4,47.1,75.8,6.47,Inglaterra
Huddersfield,2018,4-4-2,128,9,1,37,7,25.3,137.45,55,4,47.1,75.8,6.47,Inglaterra
Huddersfield,2018,5-3-2,7,0,0,1,1,25.3,137.45,55,4,47.1,75.8,6.47,Inglaterra
Inter,2018,4-2-3-1,2378,459,37,267,19,24.0,617.93,71,3,56.9,86.3,6.82,Italia
Inter,2018,4-3-3,839,127,16,117,9,24.0,617.93,71,3,56.9,86.3,6.82,Italia
Inter,2018,3-4-3,144,23,4,15,2,24.0,617.93,71,3,56.9,86.3,6.82,Italia
Inter,2018,3-5-2,96,12,0,11,2,24.0,617.93,71,3,56.9,86.3,6.82,Italia
Inter,2018,4-5-1,46,6,0,7,1,24.0,617.93,71,3,56.9,86.3,6.82,Italia
Inter,2018,4-4-2,39,7,0,1,0,24.0,617.93,71,3,56.9,86.3,6.82,Italia
Inter,2018,4-3-1-2,28,3,0,2,0,24.0,617.93,71,3,56.9,86.3,6.82,Italia
Inter,2018,5-4-1,2,0,0,1,0,24.0,617.93,71,3,56.9,86.3,6.82,Italia
Juventus,2018,4-3-3,1335,259,26,154,11,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Juventus,2018,4-4-2,1057,166,17,134,10,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Juventus,2018,3-5-2,325,35,5,55,4,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Juventus,2018,4-3-1-2,286,57,9,41,1,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Juventus,2018,3-4-3,254,45,8,17,0,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Juventus,2018,4-2-3-1,173,36,4,22,2,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Juventus,2018,4-5-1,90,14,1,19,2,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Juventus,2018,5-4-1,7,1,0,2,0,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Juventus,2018,5-3-2,6,0,0,1,0,25.0,871.05,74,4,54.9,86.2,6.93,Italia
Lazio,2018,3-5-2,2018,362,34,258,25,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Lazio,2018,3-4-3,1326,208,16,187,18,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Lazio,2018,4-2-3-1,54,12,2,10,2,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Lazio,2018,4-3-3,50,9,1,2,0,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Lazio,2018,4-5-1,47,6,1,9,0,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Lazio,2018,4-3-1-2,31,5,1,0,0,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Lazio,2018,5-3-2,25,8,1,3,1,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Lazio,2018,4-4-2,9,3,0,3,0,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Lazio,2018,5-4-1,6,0,0,1,0,24.4,291.15,88,4,50.5,82.3,6.8,Italia
Leganes,2018,3-5-2,1191,136,9,134,15,25.9,112.45,102,4,44.5,73.2,6.67,España
Leganes,2018,5-3-2,941,108,14,110,8,25.9,112.45,102,4,44.5,73.2,6.67,España
Leganes,2018,4-4-2,474,63,7,47,6,25.9,112.45,102,4,44.5,73.2,6.67,España
Leganes,2018,5-4-1,349,39,4,52,6,25.9,112.45,102,4,44.5,73.2,6.67,España
Leganes,2018,4-5-1,268,34,2,35,6,25.9,112.45,102,4,44.5,73.2,6.67,España
Leganes,2018,3-4-3,182,24,1,14,1,25.9,112.45,102,4,44.5,73.2,6.67,España
Leganes,2018,4-2-3-1,95,16,0,9,1,25.9,112.45,102,4,44.5,73.2,6.67,España
Leganes,2018,4-3-3,44,1,0,9,0,25.9,112.45,102,4,44.5,73.2,6.67,España
Leicester,2018,4-2-3-1,1863,281,27,201,25,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Leicester,2018,4-3-3,1044,163,15,133,14,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Leicester,2018,4-5-1,372,38,5,51,4,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Leicester,2018,3-4-3,118,15,2,11,2,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Leicester,2018,3-5-2,78,10,1,16,2,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Leicester,2018,5-3-2,39,2,0,5,0,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Leicester,2018,4-4-2,35,6,1,7,0,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Leicester,2018,4-3-1-2,14,3,0,1,0,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Leicester,2018,5-4-1,8,0,0,2,1,26.4,434.10,57,5,50.8,79.2,6.78,Inglaterra
Levante,2018,3-5-2,2055,274,34,395,40,25.8,107.85,101,7,46.6,75.3,6.65,España
Levante,2018,4-4-2,794,106,12,155,17,25.8,107.85,101,7,46.6,75.3,6.65,España
Levante,2018,4-3-3,466,37,11,81,5,25.8,107.85,101,7,46.6,75.3,6.65,España
Levante,2018,4-2-3-1,96,15,1,21,2,25.8,107.85,101,7,46.6,75.3,6.65,España
Levante,2018,5-3-2,93,8,1,23,1,25.8,107.85,101,7,46.6,75.3,6.65,España
Levante,2018,3-4-3,31,2,0,9,1,25.8,107.85,101,7,46.6,75.3,6.65,España
Levante,2018,4-3-1-2,28,3,0,7,0,25.8,107.85,101,7,46.6,75.3,6.65,España
Lille,2018,4-2-3-1,3110,433,53,336,32,23.7,267.55,70,4,51.1,81.1,6.84,Francia
Lille,2018,4-4-2,354,57,13,32,1,23.7,267.55,70,4,51.1,81.1,6.84,Francia
Lille,2018,4-3-3,99,9,2,6,0,23.7,267.55,70,4,51.1,81.1,6.84,Francia
Liverpool,2018,4-3-3,2253,365,49,206,13,24.7,1.17,37,2,58.8,84.4,7.01,Inglaterra
Liverpool,2018,4-2-3-1,954,144,28,71,5,24.7,1.17,37,2,58.8,84.4,7.01,Inglaterra
Liverpool,2018,4-4-2,196,28,7,18,1,24.7,1.17,37,2,58.8,84.4,7.01,Inglaterra
Liverpool,2018,4-5-1,149,41,5,12,3,24.7,1.17,37,2,58.8,84.4,7.01,Inglaterra
Lyon,2018,4-2-3-1,1855,389,39,255,23,23.7,467.95,53,3,58.2,85.9,6.91,Francia
Lyon,2018,4-3-3,668,116,12,99,13,23.7,467.95,53,3,58.2,85.9,6.91,Francia
Lyon,2018,3-5-2,506,87,10,51,7,23.7,467.95,53,3,58.2,85.9,6.91,Francia
Lyon,2018,4-3-1-2,255,40,5,39,0,23.7,467.95,53,3,58.2,85.9,6.91,Francia
Lyon,2018,4-5-1,129,19,4,26,2,23.7,467.95,53,3,58.2,85.9,6.91,Francia
Lyon,2018,3-4-3,119,20,0,11,2,23.7,467.95,53,3,58.2,85.9,6.91,Francia
Lyon,2018,4-4-2,8,1,0,0,0,23.7,467.95,53,3,58.2,85.9,6.91,Francia
Mainz 05,2018,4-3-1-2,1948,331,34,310,34,24.7,159.73,56,0,46.9,77.1,6.7,Alemania
Mainz 05,2018,4-3-3,334,36,1,74,10,24.7,159.73,56,0,46.9,77.1,6.7,Alemania
Mainz 05,2018,4-2-3-1,278,41,4,40,1,24.7,159.73,56,0,46.9,77.1,6.7,Alemania
Mainz 05,2018,4-5-1,231,31,4,44,2,24.7,159.73,56,0,46.9,77.1,6.7,Alemania
Mainz 05,2018,5-3-2,189,32,2,23,4,24.7,159.73,56,0,46.9,77.1,6.7,Alemania
Mainz 05,2018,4-4-2,93,14,0,6,1,24.7,159.73,56,0,46.9,77.1,6.7,Alemania
Mainz 05,2018,3-5-2,90,15,1,18,5,24.7,159.73,56,0,46.9,77.1,6.7,Alemania
Manchester City,2018,4-3-3,2816,540,75,190,18,24.3,1.20,44,1,64.0,89.0,7.09,Inglaterra
Manchester City,2018,4-2-3-1,314,50,6,26,1,24.3,1.20,44,1,64.0,89.0,7.09,Inglaterra
Manchester City,2018,3-5-2,115,36,7,5,1,24.3,1.20,44,1,64.0,89.0,7.09,Inglaterra
Manchester City,2018,4-3-1-2,104,24,2,5,2,24.3,1.20,44,1,64.0,89.0,7.09,Inglaterra
Manchester City,2018,3-4-3,97,15,1,4,0,24.3,1.20,44,1,64.0,89.0,7.09,Inglaterra
Manchester City,2018,4-5-1,92,20,4,6,1,24.3,1.20,44,1,64.0,89.0,7.09,Inglaterra
Manchester City,2018,4-4-2,12,2,0,1,0,24.3,1.20,44,1,64.0,89.0,7.09,Inglaterra
Manchester City,2018,5-4-1,4,0,0,1,0,24.3,1.20,44,1,64.0,89.0,7.09,Inglaterra
Manchester United,2018,4-3-3,1464,211,30,206,25,25.3,797.60,73,4,53.3,82.3,6.74,Inglaterra
Manchester United,2018,4-2-3-1,741,112,19,91,6,25.3,797.60,73,4,53.3,82.3,6.74,Inglaterra
Manchester United,2018,4-3-1-2,589,94,7,83,6,25.3,797.60,73,4,53.3,82.3,6.74,Inglaterra
Manchester United,2018,5-3-2,228,26,2,32,6,25.3,797.60,73,4,53.3,82.3,6.74,Inglaterra
Manchester United,2018,3-5-2,202,29,4,21,5,25.3,797.60,73,4,53.3,82.3,6.74,Inglaterra
Manchester United,2018,4-4-2,172,27,1,34,1,25.3,797.60,73,4,53.3,82.3,6.74,Inglaterra
Manchester United,2018,3-4-3,129,24,1,13,4,25.3,797.60,73,4,53.3,82.3,6.74,Inglaterra
Manchester United,2018,4-5-1,58,3,1,19,1,25.3,797.60,73,4,53.3,82.3,6.74,Inglaterra
Marseille,2018,4-2-3-1,1986,313,36,228,29,26.1,258.35,82,8,53.5,82.4,6.78,Francia
Marseille,2018,4-4-2,580,85,10,61,6,26.1,258.35,82,8,53.5,82.4,6.78,Francia
Marseille,2018,4-3-3,500,64,8,56,8,26.1,258.35,82,8,53.5,82.4,6.78,Francia
Marseille,2018,3-4-3,144,21,2,12,2,26.1,258.35,82,8,53.5,82.4,6.78,Francia
Marseille,2018,4-5-1,127,17,2,19,4,26.1,258.35,82,8,53.5,82.4,6.78,Francia
Marseille,2018,3-5-2,111,14,1,9,1,26.1,258.35,82,8,53.5,82.4,6.78,Francia
Marseille,2018,5-3-2,91,15,1,11,2,26.1,258.35,82,8,53.5,82.4,6.78,Francia
Marseille,2018,5-4-1,16,0,0,3,0,26.1,258.35,82,8,53.5,82.4,6.78,Francia
Monaco,2018,4-2-3-1,1860,260,23,215,28,23.4,385.83,89,7,49.7,80.5,6.61,Francia
Monaco,2018,4-3-3,498,54,7,63,9,23.4,385.83,89,7,49.7,80.5,6.61,Francia
Monaco,2018,4-4-2,479,65,5,45,3,23.4,385.83,89,7,49.7,80.5,6.61,Francia
Monaco,2018,3-4-3,250,21,1,27,4,23.4,385.83,89,7,49.7,80.5,6.61,Francia
Monaco,2018,3-5-2,210,28,2,28,4,23.4,385.83,89,7,49.7,80.5,6.61,Francia
Monaco,2018,4-5-1,178,20,0,34,7,23.4,385.83,89,7,49.7,80.5,6.61,Francia
Monaco,2018,4-3-1-2,93,20,0,16,2,23.4,385.83,89,7,49.7,80.5,6.61,Francia
Montpellier,2018,3-5-2,1849,274,30,194,18,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Montpellier,2018,3-4-3,1216,149,15,187,17,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Montpellier,2018,4-5-1,180,31,2,28,1,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Montpellier,2018,5-3-2,94,16,2,11,2,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Montpellier,2018,4-3-1-2,80,9,0,7,1,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Montpellier,2018,4-4-2,65,19,3,8,1,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Montpellier,2018,5-4-1,37,5,0,9,0,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Montpellier,2018,4-2-3-1,23,2,1,5,1,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Montpellier,2018,4-3-3,18,5,0,2,1,25.7,109.85,59,4,48.3,78.5,6.81,Francia
Nantes,2018,4-3-3,2077,327,33,230,26,24.6,119.50,70,6,49.8,76.7,6.71,Francia
Nantes,2018,4-2-3-1,745,92,7,85,14,24.6,119.50,70,6,49.8,76.7,6.71,Francia
Nantes,2018,3-5-2,423,61,7,54,6,24.6,119.50,70,6,49.8,76.7,6.71,Francia
Nantes,2018,3-4-3,175,17,0,26,1,24.6,119.50,70,6,49.8,76.7,6.71,Francia
Nantes,2018,4-5-1,62,5,0,5,1,24.6,119.50,70,6,49.8,76.7,6.71,Francia
Nantes,2018,4-4-2,45,6,1,3,0,24.6,119.50,70,6,49.8,76.7,6.71,Francia
Nantes,2018,4-3-1-2,37,9,0,2,0,24.6,119.50,70,6,49.8,76.7,6.71,Francia
Nantes,2018,5-3-2,12,1,0,2,0,24.6,119.50,70,6,49.8,76.7,6.71,Francia
Napoli,2018,4-4-2,2811,560,60,354,26,24.3,646.80,70,5,56.8,87.3,6.91,Italia
Napoli,2018,4-3-3,358,66,7,38,6,24.3,646.80,70,5,56.8,87.3,6.91,Italia
Napoli,2018,4-2-3-1,327,63,6,41,4,24.3,646.80,70,5,56.8,87.3,6.91,Italia
Napoli,2018,3-5-2,47,14,1,1,0,24.3,646.80,70,5,56.8,87.3,6.91,Italia
Napoli,2018,4-5-1,12,3,0,0,0,24.3,646.80,70,5,56.8,87.3,6.91,Italia
Newcastle United,2018,5-4-1,2061,252,28,265,25,26.0,244.65,57,2,42.9,72.9,6.74,Inglaterra
Newcastle United,2018,4-5-1,1072,135,8,163,15,26.0,244.65,57,2,42.9,72.9,6.74,Inglaterra
Newcastle United,2018,3-4-3,282,37,4,39,3,26.0,244.65,57,2,42.9,72.9,6.74,Inglaterra
Newcastle United,2018,5-3-2,93,6,0,16,4,26.0,244.65,57,2,42.9,72.9,6.74,Inglaterra
Newcastle United,2018,4-4-2,42,9,2,4,0,26.0,244.65,57,2,42.9,72.9,6.74,Inglaterra
Newcastle United,2018,4-3-3,30,7,0,3,1,26.0,244.65,57,2,42.9,72.9,6.74,Inglaterra
Nice,2018,4-3-3,1805,243,16,246,20,22.7,183.20,71,5,54.6,86.0,6.76,Francia
Nice,2018,3-5-2,776,87,8,107,7,22.7,183.20,71,5,54.6,86.0,6.76,Francia
Nice,2018,3-4-3,493,64,3,61,4,22.7,183.20,71,5,54.6,86.0,6.76,Francia
Nice,2018,5-4-1,188,11,0,32,3,22.7,183.20,71,5,54.6,86.0,6.76,Francia
Nice,2018,4-5-1,149,22,2,18,1,22.7,183.20,71,5,54.6,86.0,6.76,Francia
Nice,2018,5-3-2,139,9,1,38,0,22.7,183.20,71,5,54.6,86.0,6.76,Francia
Nice,2018,4-4-2,12,4,0,0,0,22.7,183.20,71,5,54.6,86.0,6.76,Francia
Nice,2018,4-2-3-1,7,1,0,0,0,22.7,183.20,71,5,54.6,86.0,6.76,Francia
Nimes,2018,4-4-2,1786,244,29,267,26,25.0,88.15,68,5,46.7,74.4,6.75,Francia
Nimes,2018,4-3-3,1602,255,23,202,30,25.0,88.15,68,5,46.7,74.4,6.75,Francia
Nimes,2018,4-5-1,91,13,2,11,1,25.0,88.15,68,5,46.7,74.4,6.75,Francia
Nimes,2018,4-2-3-1,56,9,3,3,1,25.0,88.15,68,5,46.7,74.4,6.75,Francia
Nimes,2018,4-3-1-2,29,0,0,4,0,25.0,88.15,68,5,46.7,74.4,6.75,Francia
Nuernberg,2018,4-3-3,1546,194,12,244,35,25.2,54.40,57,4,44.1,76.0,6.49,Alemania
Nuernberg,2018,4-4-2,737,80,6,122,12,25.2,54.40,57,4,44.1,76.0,6.49,Alemania
Nuernberg,2018,4-5-1,330,35,4,56,5,25.2,54.40,57,4,44.1,76.0,6.49,Alemania
Nuernberg,2018,4-2-3-1,223,24,0,41,4,25.2,54.40,57,4,44.1,76.0,6.49,Alemania
Nuernberg,2018,4-3-1-2,218,24,4,37,5,25.2,54.40,57,4,44.1,76.0,6.49,Alemania
Nuernberg,2018,5-3-2,90,4,0,19,7,25.2,54.40,57,4,44.1,76.0,6.49,Alemania
Nuernberg,2018,3-4-3,3,1,0,0,0,25.2,54.40,57,4,44.1,76.0,6.49,Alemania
Paris Saint Germain,2018,3-5-2,814,125,19,78,9,24.9,1.01,64,4,60.4,88.9,7.05,Francia
Paris Saint Germain,2018,4-4-2,704,134,23,70,8,24.9,1.01,64,4,60.4,88.9,7.05,Francia
Paris Saint Germain,2018,3-4-3,667,92,19,97,5,24.9,1.01,64,4,60.4,88.9,7.05,Francia
Paris Saint Germain,2018,4-2-3-1,555,87,24,57,4,24.9,1.01,64,4,60.4,88.9,7.05,Francia
Paris Saint Germain,2018,4-3-3,528,79,12,69,4,24.9,1.01,64,4,60.4,88.9,7.05,Francia
Paris Saint Germain,2018,4-3-1-2,191,42,8,18,1,24.9,1.01,64,4,60.4,88.9,7.05,Francia
Paris Saint Germain,2018,4-5-1,76,7,0,13,4,24.9,1.01,64,4,60.4,88.9,7.05,Francia
Parma Calcio 1913,2018,4-3-3,2803,283,32,612,47,25.6,95.75,80,3,41.0,74.5,6.59,Italia
Parma Calcio 1913,2018,3-4-3,300,24,1,56,5,25.6,95.75,80,3,41.0,74.5,6.59,Italia
Parma Calcio 1913,2018,3-5-2,283,29,5,51,6,25.6,95.75,80,3,41.0,74.5,6.59,Italia
Parma Calcio 1913,2018,4-4-2,129,14,2,20,1,25.6,95.75,80,3,41.0,74.5,6.59,Italia
Parma Calcio 1913,2018,4-5-1,26,2,1,8,2,25.6,95.75,80,3,41.0,74.5,6.59,Italia
Parma Calcio 1913,2018,5-4-1,21,1,0,6,0,25.6,95.75,80,3,41.0,74.5,6.59,Italia
Parma Calcio 1913,2018,5-3-2,12,2,0,3,0,25.6,95.75,80,3,41.0,74.5,6.59,Italia
RasenBallsport Leipzig,2018,4-4-2,1038,159,16,106,8,22.6,479.00,61,1,49.5,75.3,6.96,Alemania
RasenBallsport Leipzig,2018,4-3-1-2,774,125,17,80,7,22.6,479.00,61,1,49.5,75.3,6.96,Alemania
RasenBallsport Leipzig,2018,3-5-2,704,112,16,74,9,22.6,479.00,61,1,49.5,75.3,6.96,Alemania
RasenBallsport Leipzig,2018,4-3-3,386,61,10,27,1,22.6,479.00,61,1,49.5,75.3,6.96,Alemania
RasenBallsport Leipzig,2018,5-3-2,133,25,2,18,3,22.6,479.00,61,1,49.5,75.3,6.96,Alemania
RasenBallsport Leipzig,2018,4-2-3-1,59,7,1,5,1,22.6,479.00,61,1,49.5,75.3,6.96,Alemania
RasenBallsport Leipzig,2018,5-4-1,55,8,1,11,0,22.6,479.00,61,1,49.5,75.3,6.96,Alemania
Rayo Vallecano,2018,4-3-3,1552,210,17,188,31,26.2,86.70,97,8,49.5,78.9,6.61,España
Rayo Vallecano,2018,4-2-3-1,714,88,7,88,12,26.2,86.70,97,8,49.5,78.9,6.61,España
Rayo Vallecano,2018,3-4-3,564,68,6,76,11,26.2,86.70,97,8,49.5,78.9,6.61,España
Rayo Vallecano,2018,3-5-2,374,54,8,51,7,26.2,86.70,97,8,49.5,78.9,6.61,España
Rayo Vallecano,2018,5-4-1,172,12,2,22,2,26.2,86.70,97,8,49.5,78.9,6.61,España
Rayo Vallecano,2018,4-3-1-2,137,18,1,13,3,26.2,86.70,97,8,49.5,78.9,6.61,España
Rayo Vallecano,2018,4-5-1,37,9,0,5,4,26.2,86.70,97,8,49.5,78.9,6.61,España
Rayo Vallecano,2018,4-4-2,21,0,0,5,0,26.2,86.70,97,8,49.5,78.9,6.61,España
Real Betis,2018,3-5-2,1675,205,22,209,26,25.4,290.75,90,1,59.4,86.7,6.69,España
Real Betis,2018,3-4-3,1321,170,16,153,16,25.4,290.75,90,1,59.4,86.7,6.69,España
Real Betis,2018,4-2-3-1,270,38,3,32,4,25.4,290.75,90,1,59.4,86.7,6.69,España
Real Betis,2018,4-3-3,169,16,1,19,4,25.4,290.75,90,1,59.4,86.7,6.69,España
Real Betis,2018,4-4-2,51,8,1,9,1,25.4,290.75,90,1,59.4,86.7,6.69,España
Real Betis,2018,4-5-1,46,4,0,2,1,25.4,290.75,90,1,59.4,86.7,6.69,España
Real Betis,2018,4-3-1-2,37,3,1,3,0,25.4,290.75,90,1,59.4,86.7,6.69,España
Real Madrid,2018,4-3-3,2973,495,53,329,37,24.7,896.10,75,6,57.8,87.5,6.86,España
Real Madrid,2018,4-2-3-1,254,51,8,19,1,24.7,896.10,75,6,57.8,87.5,6.86,España
Real Madrid,2018,3-4-3,109,20,1,8,1,24.7,896.10,75,6,57.8,87.5,6.86,España
Real Madrid,2018,4-4-2,93,17,0,11,1,24.7,896.10,75,6,57.8,87.5,6.86,España
Real Madrid,2018,4-5-1,70,3,0,13,3,24.7,896.10,75,6,57.8,87.5,6.86,España
Real Madrid,2018,3-5-2,44,10,1,7,3,24.7,896.10,75,6,57.8,87.5,6.86,España
Real Sociedad,2018,4-2-3-1,1570,177,20,207,18,24.1,300.95,78,4,51.7,80.2,6.7,España
Real Sociedad,2018,4-3-3,995,121,15,123,15,24.1,300.95,78,4,51.7,80.2,6.7,España
Real Sociedad,2018,4-4-2,659,88,4,64,9,24.1,300.95,78,4,51.7,80.2,6.7,España
Real Sociedad,2018,4-3-1-2,116,17,1,13,2,24.1,300.95,78,4,51.7,80.2,6.7,España
Real Sociedad,2018,4-5-1,96,9,2,20,1,24.1,300.95,78,4,51.7,80.2,6.7,España
Real Sociedad,2018,3-4-3,94,15,3,17,1,24.1,300.95,78,4,51.7,80.2,6.7,España
Real Sociedad,2018,5-4-1,14,0,0,3,0,24.1,300.95,78,4,51.7,80.2,6.7,España
Real Valladolid,2018,4-4-2,1877,227,20,238,23,25.1,83.00,93,0,47.5,76.4,6.59,España
Real Valladolid,2018,4-2-3-1,695,79,1,93,6,25.1,83.00,93,0,47.5,76.4,6.59,España
Real Valladolid,2018,4-5-1,267,24,5,42,7,25.1,83.00,93,0,47.5,76.4,6.59,España
Real Valladolid,2018,3-5-2,228,28,1,41,5,25.1,83.00,93,0,47.5,76.4,6.59,España
Real Valladolid,2018,4-3-3,226,31,3,36,4,25.1,83.00,93,0,47.5,76.4,6.59,España
Real Valladolid,2018,3-4-3,125,11,1,20,2,25.1,83.00,93,0,47.5,76.4,6.59,España
Real Valladolid,2018,4-3-1-2,120,12,1,17,4,25.1,83.00,93,0,47.5,76.4,6.59,España
Real Valladolid,2018,5-4-1,26,1,0,8,0,25.1,83.00,93,0,47.5,76.4,6.59,España
Reims,2018,4-2-3-1,2736,314,33,334,28,24.5,86.95,67,2,45.1,75.9,6.72,Francia
Reims,2018,4-3-3,582,65,5,83,10,24.5,86.95,67,2,45.1,75.9,6.72,Francia
Reims,2018,4-5-1,127,11,1,22,4,24.5,86.95,67,2,45.1,75.9,6.72,Francia
Reims,2018,4-3-1-2,71,8,0,4,0,24.5,86.95,67,2,45.1,75.9,6.72,Francia
Reims,2018,4-4-2,56,8,0,10,0,24.5,86.95,67,2,45.1,75.9,6.72,Francia
Rennes,2018,4-2-3-1,1378,190,22,174,23,23.8,168.45,66,3,50.7,81.2,6.73,Francia
Rennes,2018,4-4-2,1041,113,18,171,15,23.8,168.45,66,3,50.7,81.2,6.73,Francia
Rennes,2018,4-3-3,580,83,7,51,5,23.8,168.45,66,3,50.7,81.2,6.73,Francia
Rennes,2018,4-5-1,444,70,6,66,7,23.8,168.45,66,3,50.7,81.2,6.73,Francia
Rennes,2018,5-3-2,93,16,2,15,2,23.8,168.45,66,3,50.7,81.2,6.73,Francia
Rennes,2018,3-4-3,14,1,0,1,0,23.8,168.45,66,3,50.7,81.2,6.73,Francia
Roma,2018,4-2-3-1,2237,415,48,320,26,23.7,459.05,86,2,51.0,82.4,6.86,Italia
Roma,2018,4-3-3,803,136,10,131,13,23.7,459.05,86,2,51.0,82.4,6.86,Italia
Roma,2018,4-4-2,131,21,1,13,2,23.7,459.05,86,2,51.0,82.4,6.86,Italia
Roma,2018,4-5-1,129,13,2,26,2,23.7,459.05,86,2,51.0,82.4,6.86,Italia
Roma,2018,3-5-2,107,9,1,24,2,23.7,459.05,86,2,51.0,82.4,6.86,Italia
Roma,2018,3-4-3,100,20,3,15,2,23.7,459.05,86,2,51.0,82.4,6.86,Italia
Roma,2018,5-3-2,46,4,0,13,1,23.7,459.05,86,2,51.0,82.4,6.86,Italia
Roma,2018,5-4-1,18,2,1,1,0,23.7,459.05,86,2,51.0,82.4,6.86,Italia
SD Huesca,2018,4-3-3,918,127,9,121,17,26.7,61.40,112,3,45.8,73.7,6.62,España
SD Huesca,2018,4-2-3-1,749,109,5,93,10,26.7,61.40,112,3,45.8,73.7,6.62,España
SD Huesca,2018,4-4-2,650,97,12,102,16,26.7,61.40,112,3,45.8,73.7,6.62,España
SD Huesca,2018,3-5-2,391,43,6,50,5,26.7,61.40,112,3,45.8,73.7,6.62,España
SD Huesca,2018,5-3-2,379,43,7,43,5,26.7,61.40,112,3,45.8,73.7,6.62,España
SD Huesca,2018,3-4-3,253,26,2,34,7,26.7,61.40,112,3,45.8,73.7,6.62,España
SD Huesca,2018,5-4-1,188,27,2,21,3,26.7,61.40,112,3,45.8,73.7,6.62,España
SD Huesca,2018,4-5-1,31,1,0,8,2,26.7,61.40,112,3,45.8,73.7,6.62,España
SPAL 2013,2018,3-5-2,2842,371,35,438,44,25.3,97.40,111,3,50.4,82.5,6.64,Italia
SPAL 2013,2018,4-4-2,313,28,2,43,6,25.3,97.40,111,3,50.4,82.5,6.64,Italia
SPAL 2013,2018,5-3-2,198,30,2,30,2,25.3,97.40,111,3,50.4,82.5,6.64,Italia
SPAL 2013,2018,4-3-1-2,88,10,0,14,2,25.3,97.40,111,3,50.4,82.5,6.64,Italia
SPAL 2013,2018,4-3-3,83,13,2,14,1,25.3,97.40,111,3,50.4,82.5,6.64,Italia
SPAL 2013,2018,4-2-3-1,18,6,2,2,0,25.3,97.40,111,3,50.4,82.5,6.64,Italia
SPAL 2013,2018,3-4-3,16,5,1,1,1,25.3,97.40,111,3,50.4,82.5,6.64,Italia
Saint-Etienne,2018,4-2-3-1,2008,299,36,251,21,24.3,131.25,59,7,51.5,81.1,6.78,Francia
Saint-Etienne,2018,3-5-2,871,100,8,131,10,24.3,131.25,59,7,51.5,81.1,6.78,Francia
Saint-Etienne,2018,3-4-3,348,48,7,43,3,24.3,131.25,59,7,51.5,81.1,6.78,Francia
Saint-Etienne,2018,4-5-1,145,23,4,20,3,24.3,131.25,59,7,51.5,81.1,6.78,Francia
Saint-Etienne,2018,4-3-3,104,17,3,15,2,24.3,131.25,59,7,51.5,81.1,6.78,Francia
Saint-Etienne,2018,4-4-2,83,4,1,11,2,24.3,131.25,59,7,51.5,81.1,6.78,Francia
Saint-Etienne,2018,4-3-1-2,19,8,0,3,0,24.3,131.25,59,7,51.5,81.1,6.78,Francia
Sampdoria,2018,4-3-1-2,3381,454,56,493,45,23.5,216.75,87,3,53.7,83.2,6.74,Italia
Sampdoria,2018,4-2-3-1,80,16,2,3,2,23.5,216.75,87,3,53.7,83.2,6.74,Italia
